0.8280000000000001 -62.13978188715032 3.11%
0.8240000000000001 -61.64037932669513 3.14%
0.8200000000000001 -62.14097676623994 1.58%
0.8160000000000001 -59.64157420578474 4.78%
0.812 -62.14217164532955 0.0%
0.808 -60.64276908487435 1.62%
0.804 -56.14336652441916 8.17%
0.8 -58.64396396396398 3.29%
0.908 -71.12783309625416 4.04%
0.904 -71.62843053579897 2.71%
0.9 -70.12902797534377 4.1%
0.896 -69.62962541488858 4.13%
0.892 -70.13022285443338 2.77%
0.888 -68.63082029397819 4.18%
0.884 -71.131417733523 0.0%
0.88 -65.6320151730678 7.07%
0.876 -70.1326126126126 0.0%
0.872 -68.63321005215744 1.43%
0.868 -65.13380749170224 5.78%
0.864 -67.63440493124705 1.45%
0.86 -68.13500237079185 0.0%
0.856 -66.63559981033666 1.47%
0.852 -62.13619724988146 7.44%
0.848 -64.63679468942627 3.0%
0.844 -66.13739212897107 0.0%
0.84 -64.63798956851588 1.52%
0.836 -63.13858700806068 3.07%
0.8320000000000001 -63.639184447605516 1.54%
0.996 -83.11468942626837 2.34%
0.992 -84.61528686581318 0.0%
0.988 -83.11588430535801 1.18%
0.984 -82.61648174490281 1.19%
0.98 -82.11707918444762 1.2%
0.976 -77.61767662399242 6.05%
0.972 -81.11827406353723 1.21%
0.968 -80.61887150308203 1.22%
0.964 -81.11946894262684 0.0%
0.96 -77.62006638217164 3.72%
0.9560000000000001 -77.12066382171648 3.74%
0.9520000000000001 -76.62126126126128 3.76%
0.9480000000000001 -79.12185870080609 0.0%
0.9440000000000001 -75.62245614035089 3.81%
0.9400000000000001 -73.1230535798957 6.4%
0.936 -75.6236510194405 2.57%
0.932 -76.1242484589853 1.29%
0.928 -75.62484589853011 1.3%
0.924 -74.12544333807492 2.62%
0.92 -74.62604077761972 1.32%
0.916 -72.12663821716455 3.99%
0.912 -73.62723565670936 1.33%
